Fabaceae,Indigofera,Indigofera pilosa ,Poir,Indigofera pilosa Poir.,SPECIES,Fabaceae,Indigofera pilosa,100,EXACT
Fabaceae,Indigofera ,Indigofera bracteolata ,DC.,Indigofera bracteolata DC.,SPECIES,Fabaceae,Indigofera bracteolata,99,EXACT
Fabaceae,Indigofera ,Indigofera capitata ,Kotschy,Indigofera capitata Kotschy,SPECIES,Fabaceae,Indigofera capitata,100,EXACT
Fabaceae,Indigofera ,Indigofera colutea,(Burm.f.) Merr.,Indigofera colutea (Burm. f.) Merr.,SPECIES,Fabaceae,Indigofera colutea,100,EXACT
Fabaceae,Indigofera ,Indigofera congolensis,De Wild. & T. Durand,Indigofera congolensis De Wild. & T.Durand,SPECIES,Fabaceae,Indigofera congolensis,100,EXACT
Fabaceae,Indigofera ,Indigofera conjugata ,Bak.,Indigofera conjugata Baker,SPECIES,Fabaceae,Indigofera conjugata,100,EXACT
Fabaceae,Indigofera ,Indigofera dendroides ,Jacq.,Indigofera dendroides Jacq.,SPECIES,Fabaceae,Indigofera dendroides,100,EXACT
Fabaceae,Indigofera ,Indigofera garckeana ,Vatke,Indigofera garckeana Vatke,SPECIES,Fabaceae,Indigofera garckeana,100,EXACT
Fabaceae,Indigofera ,Indigofera geminata ,Bak.,Indigofera geminata Baker,SPECIES,Fabaceae,Indigofera geminata,100,EXACT
Fabaceae,Indigofera ,Indigofera heudelotii ,Benth. ex Baker,Indigofera heudelotii Baker,SPECIES,Fabaceae,Indigofera heudelotii,100,EXACT
Fabaceae,Indigofera ,Indigofera hirsuta ,L.,Indigofera hirsuta L.,SPECIES,Fabaceae,Indigofera hirsuta,100,EXACT
Fabaceae,Indigofera ,Indigofera kerstingii ,Harms,Indigofera kerstingii Harms,SPECIES,Fabaceae,Indigofera kerstingii,100,EXACT
Fabaceae,Indigofera ,Indigofera leprieurii ,Bak. f.,Indigofera leprieurii Baker f.,SPECIES,Fabaceae,Indigofera leprieurii,100,EXACT
Fabaceae,Indigofera ,Indigofera macrophylla ,Schum.,Indigofera macrophylla Schum. & Thonn.,SPECIES,Fabaceae,Indigofera macrophylla,100,EXACT
Fabaceae,Indigofera ,Indigofera nigritana ,Hook. f.,Indigofera nigritana Hook.f.,SPECIES,Fabaceae,Indigofera nigritana,100,EXACT
Fabaceae,Indigofera ,Indigofera nummulariifolia ,(L.) Livera ex Alston,Indigofera nummulariifolia (L.) Alston,SPECIES,Fabaceae,Indigofera nummulariifolia,100,EXACT
Fabaceae,Indigofera ,Indigofera omissa ,J.B.Gillet,Indigofera omissa J.B.Gillett,SPECIES,Fabaceae,Indigofera omissa,100,EXACT
Fabaceae,Indigofera ,Indigofera paniculata ,Vahl,Indigofera paniculata Pers.,SPECIES,Fabaceae,Indigofera paniculata,100,EXACT
Fabaceae,Indigofera ,Indigofera polysphaera ,Bak.,Indigofera polysphaera Baker,SPECIES,Fabaceae,Indigofera polysphaera,100,EXACT
Fabaceae,Indigofera ,Indigofera pulchra ,Willd.,Indigofera pulchra Willd.,SPECIES,Fabaceae,Indigofera pulchra,100,EXACT
Fabaceae,Indigofera ,Indigofera rhynchocarpa ,Welw.,Indigofera rhynchocarpa Baker,SPECIES,Fabaceae,Indigofera rhynchocarpa,100,EXACT
Fabaceae,Indigofera ,Indigofera secundiflora ,Poir.,Indigofera secundiflora Poir.,SPECIES,Fabaceae,Indigofera secundiflora,100,EXACT
Fabaceae,Indigofera ,Indigofera simplicifolia ,Guill. & Perr.,Indigofera simplicifolia Lam.,SPECIES,Fabaceae,Indigofera simplicifolia,100,EXACT
Fabaceae,Indigofera ,Indigofera spicata Forssk. var. brevicarpa ,Gillett (var. nov. ined.),Indigofera spicata Forssk.,SPECIES,Fabaceae,Indigofera spicata,100,EXACT
Fabaceae,Indigofera ,Indigofera tetrasperma ,Vahl ex Pers.,Indigofera tetrasperma Pers.,SPECIES,Fabaceae,Indigofera tetrasperma,100,EXACT
Fabaceae,Indigofera ,Indigofera tinctoria ,L.,Indigofera tinctoria L.,SPECIES,Fabaceae,Indigofera tinctoria,100,EXACT
Fabaceae,Indigofera ,Indigofera trialata ,A. Chev.,Indigofera trialata A.Chev.,SPECIES,Fabaceae,Indigofera trialata,100,EXACT
Fabaceae,Indigofera ,Indigofera trita L.f. var. subulata ,(Poir.) Ali,Indigofera trita L.f.,SPECIES,Fabaceae,Indigofera trita,100,EXACT
Fabaceae,Isoberlinia ,Isoberlinia doka ,Craib & Stapf,Isoberlinia doka Craib & Stapf,SPECIES,Fabaceae,Isoberlinia doka,100,EXACT
Fabaceae,Isoberlinia ,Isoberlinia tomentosa ,(Harms) Craib & Stapf,Isoberlinia tomentosa (Harms) Craib & Stapf,SPECIES,Fabaceae,Isoberlinia tomentosa,100,EXACT
Fabaceae,Kotschya ,Kotschya ochreata ,(Taub.) Dewit & Duvign.,Kotschya ochreata (Taub.) Dewit & P.A.Duvign.,SPECIES,Fabaceae,Kotschya ochreata,100,EXACT
Fabaceae,Lablab ,Lablab niger ,L.W.Medicus,Lablab niger Medik.,SPECIES,Fabaceae,Lablab niger,100,EXACT
Fabaceae,Leptoderris,Leptoderris fasciculata,(Benth.) Dunn,Leptoderris fasciculata (Benth.) Dunn,SPECIES,Fabaceae,Leptoderris fasciculata,100,EXACT
Fabaceae,Leptoderris,Leptoderris brachyptera ,(Benth.) Dunn,Leptoderris brachyptera (Benth.) Dunn,SPECIES,Fabaceae,Leptoderris brachyptera,100,EXACT
Fabaceae,Leucaena,Leucaena glauca ,sensu Keay,Leucaena glauca Benth.,SPECIES,Fabaceae,Leucaena glauca,100,EXACT
Fabaceae,Lonchocarpus,Lonchocarpus cyanescens ,(Schum. & Thonn.) Benth.,Lonchocarpus cyanescens (Schum. & Thonn.) Benth.,SPECIES,Fabaceae,Lonchocarpus cyanescens,100,EXACT
Fabaceae,Lonchocarpus,Lonchocarpus laxiflorus ,Guill. & Perr.,Lonchocarpus laxiflorus Guill. & Perr.,SPECIES,Fabaceae,Lonchocarpus laxiflorus,100,EXACT
Fabaceae,Lonchocarpus,Lonchocarpus sericeus ,(Poir.) Kunth,Lonchocarpus sericeus (Poir.) DC.,SPECIES,Fabaceae,Lonchocarpus sericeus,100,EXACT
Fabaceae,Macrotyloma ,Macrotyloma axillare ,(E.Mey) Verdc.,Macrotyloma axillare (E.Mey.) Verdc.,SPECIES,Fabaceae,Macrotyloma axillare,100,EXACT
Fabaceae,Macrotyloma ,Macrotyloma geocarpum ,(Harms) Maréchal & Baudet,Macrotyloma geocarpum (Harms) Marechal & Baudet,SPECIES,Fabaceae,Macrotyloma geocarpum,100,EXACT
Fabaceae,Macrotyloma ,Macrotyloma tenuiflorum ,(Micheli) Verdc.,Macrotyloma tenuiflorum (Micheli) Verdc.,SPECIES,Fabaceae,Macrotyloma tenuiflorum,100,EXACT
Fabaceae,Melliniella ,Melliniella micrantha ,Harms,Melliniella micrantha Harms,SPECIES,Fabaceae,Melliniella micrantha,100,EXACT
Fabaceae,Millettia,Millettia barteri ,(Benth.) Dunn,Millettia barteri (Benth.) Dunn,SPECIES,Fabaceae,Millettia barteri,100,EXACT
Fabaceae,Millettia,Millettia chrysophylla Dunn,Dunn,Millettia chrysophylla Dunn,SPECIES,Fabaceae,Millettia chrysophylla,100,EXACT
Fabaceae,Millettia,Millettia warneckei ,Harms,Millettia warneckei Harms,SPECIES,Fabaceae,Millettia warneckei,100,EXACT
Fabaceae,Millettia,Millettia zechiana ,Harms,Millettia zechiana Harms,SPECIES,Fabaceae,Millettia zechiana,100,EXACT
Fabaceae,Mimosa,Mimosa pudica ,L.,Mimosa pudica L.,SPECIES,Fabaceae,Mimosa pudica,100,EXACT
Fabaceae,Mimosa,Mimosa invisa ,Mart.,Mimosa invisa Colla,SPECIES,Fabaceae,Mimosa invisa,100,EXACT
Fabaceae,Mimosa,Mimosa invisa Mart. ex Colla var. inermis ,Adelb.,Mimosa invisa Colla,SPECIES,Fabaceae,Mimosa invisa,100,EXACT
Fabaceae,Mimosa,Mimosa pigra ,L.,Mimosa pigra L.,SPECIES,Fabaceae,Mimosa pigra,100,EXACT
Fabaceae,Mucuna,Mucuna poggei ,Taub.,Mucuna poggei Taub.,SPECIES,Fabaceae,Mucuna poggei,100,EXACT
Fabaceae,Mucuna,Mucuna poggei Taub. var. occidentalis ,Hepper,Mucuna poggei Taub.,SPECIES,Fabaceae,Mucuna poggei,100,EXACT
Fabaceae,Mucuna,Mucuna pruriens (L.) DC. var. pruriens,,Mucuna pruriens (L.) DC.,SPECIES,Fabaceae,Mucuna pruriens,100,EXACT
Fabaceae,Neptunia ,Neptunia oleracea ,Lam.,Neptunia oleracea Lour.,SPECIES,Fabaceae,Neptunia oleracea,100,EXACT
Fabaceae,Ophrestia,Ophrestia hedysaroides ,(Willd.) Verdc.,Ophrestia hedysaroides (Willd.) Verdc.,SPECIES,Fabaceae,Ophrestia hedysaroides,100,EXACT
Fabaceae,Ormocarpum ,Ormocarpum bibracteatum ,(Hochst. ex. A.Rich.) Bak.,Ormocarpum bibracteatum sensu auct.,SPECIES,Fabaceae,Ormocarpum bibracteatum,100,EXACT
Fabaceae,Ormocarpum ,Ormocarpum sennoides ,(Willd.) DC.,Ormocarpum sennoides (Willd.) DC.,SPECIES,Fabaceae,Ormocarpum sennoides,100,EXACT
Fabaceae,Ormocarpum ,Ormocarpum sennoides (Willd.) DC. subsp. hispidum ,(Willd.) Brenan & J.Léonard,Ormocarpum sennoides (Willd.) DC.,SPECIES,Fabaceae,Ormocarpum sennoides,100,EXACT
Fabaceae,Parkia,Parkia clappertoniana ,Keay,Parkia clappertoniana Keay,SPECIES,Fabaceae,Parkia clappertoniana,100,EXACT
Fabaceae,Parkia,Parkia filicoidea ,Welw. ex Oliv.,Parkia filicoidea Oliv.,SPECIES,Fabaceae,Parkia filicoidea,100,EXACT
Fabaceae,Parkinsonia,Parkinsonia aculeata ,L.,Parkinsonia aculeata L.,SPECIES,Fabaceae,Parkinsonia aculeata,100,EXACT
Fabaceae,Peltophorum,Peltophorum ferrugineum ,(Decne.) Benth.,Peltophorum ferrugineum (Decne.) Benth.,SPECIES,Fabaceae,Peltophorum ferrugineum,100,EXACT
Fabaceae,Pentaclethra,Pentaclethra macrophylla ,Benth.,Pentaclethra macrophylla Benth.,SPECIES,Fabaceae,Pentaclethra macrophylla,100,EXACT
Fabaceae,Pericopsis,Pericopsis laxiflora ,(Benth.) Meeuwen,Pericopsis laxiflora (Baker) Meeuwen,SPECIES,Fabaceae,Pericopsis laxiflora,100,EXACT
Fabaceae,Phaseolus,Phaseolus adenanthus ,G.Mey.,Phaseolus adenanthus G.Mey.,SPECIES,Fabaceae,Phaseolus adenanthus,100,EXACT
Fabaceae,Phaseolus,Phaseolus lunatus ,L.,Phaseolus lunatus L.,SPECIES,Fabaceae,Phaseolus lunatus,100,EXACT
Fabaceae,Piliostigma,Piliostigma reticulatum ,(DC) Hochst.,Piliostigma reticulatum (DC.) Hochst.,SPECIES,Fabaceae,Piliostigma reticulatum,100,EXACT
Fabaceae,Piliostigma,Piliostigma thonningii ,(Schum.) Milne-Redh.,Piliostigma thonningii (Schum.) Milne-Redh.,SPECIES,Fabaceae,Piliostigma thonningii,100,EXACT
Fabaceae,Piptadeniastrum,Piptadeniastrum africanum ,(Hook. f.) Brenan,Piptadeniastrum africanum (Hook.f.) Brenan,SPECIES,Fabaceae,Piptadeniastrum africanum,100,EXACT
Fabaceae,Pithecellobium ,Pithecellobium dulce ,Benth.,Pithecellobium dulce (Roxb.) Benth.,SPECIES,Fabaceae,Pithecellobium dulce,100,EXACT
Fabaceae,Prosopis,Prosopis juliflora ,DC.,Prosopis juliflora (Sw.) DC.,SPECIES,Fabaceae,Prosopis juliflora,100,EXACT
Fabaceae,Prosopis ,Prosopis africana ,(Guill. & Perr.) Taub.,Prosopis africana (Guill. & Perr.) Taub.,SPECIES,Fabaceae,Prosopis africana,100,EXACT
Fabaceae,Pseudarthria,Pseudarthria confertiflora ,(A. Rich.) Bak.,Pseudarthria confertiflora (A.Rich.) Baker,SPECIES,Fabaceae,Pseudarthria confertiflora,100,EXACT
Fabaceae,Pseudarthria,Pseudarthria hookeri ,Wight & Arn.,Pseudarthria hookeri Wight & Arn.,SPECIES,Fabaceae,Pseudarthria hookeri,100,EXACT
Fabaceae,Pseudoeriosema,Pseudoeriosema andongense ,(Welw. ex Baker) Hauman,Pseudoeriosema andongense (Baker) Hauman,SPECIES,Fabaceae,Pseudoeriosema andongense,100,EXACT
Fabaceae,Pseudovigna,Pseudovigna argentea ,(Willd.) Verdc.,Pseudovigna argentea (Willd.) Verdc.,SPECIES,Fabaceae,Pseudovigna argentea,100,EXACT
Fabaceae,Pseudovigna,Pseudovigna puerarioides ,Ern,Pseudovigna puerarioides Ern,SPECIES,Fabaceae,Pseudovigna puerarioides,100,EXACT
Fabaceae,Psophocarpus,Psophocarpus palustris ,Desv.,Psophocarpus palustris Desv.,SPECIES,Fabaceae,Psophocarpus palustris,100,EXACT
Fabaceae,Pterocarpus,Pterocarpus lucens,Lepr. ex Guill. & Perrott.,Pterocarpus lucens Guill. & Perr.,SPECIES,Fabaceae,Pterocarpus lucens,100,EXACT
Fabaceae,Pterocarpus ,Pterocarpus erinaceus ,Poir.,Pterocarpus erinaceus Poir.,SPECIES,Fabaceae,Pterocarpus erinaceus,100,EXACT
Fabaceae,Pterocarpus ,Pterocarpus mildbraedii ,Harms,Pterocarpus mildbraedii Harms,SPECIES,Fabaceae,Pterocarpus mildbraedii,100,EXACT
Fabaceae,Pterocarpus ,Pterocarpus santalinoides ,L'Hér. ex DC.,Pterocarpus santalinoides DC.,SPECIES,Fabaceae,Pterocarpus santalinoides,100,EXACT
Fabaceae,Pueraria,Pueraria phaseoloides ,(Roxb.) Benth.,Pueraria phaseoloides (Roxb.) Benth.,SPECIES,Fabaceae,Pueraria phaseoloides,100,EXACT
Fabaceae,Rhynchosia,Rhynchosia violacea ,(Hiern) K.Schum,Rhynchosia violacea (Aubl.) DC.,SPECIES,Fabaceae,Rhynchosia violacea,100,EXACT
Fabaceae,Rhynchosia,Rhynchosia buettneri ,Harms,Rhynchosia buettneri Harms,SPECIES,Fabaceae,Rhynchosia buettneri,100,EXACT
Fabaceae,Rhynchosia,Rhynchosia densiflora (Roth) DC. subsp. debilis ,(G. Don) Verdc.,Rhynchosia densiflora (Roth) DC.,SPECIES,Fabaceae,Rhynchosia densiflora,100,EXACT
Fabaceae,Rhynchosia,Rhynchosia densiflora., (Roth.) DC,Rhynchosia densiflora (Roth) DC.,SPECIES,Fabaceae,Rhynchosia densiflora,100,EXACT
Fabaceae,Rhynchosia,Rhynchosia hirta ,(Andr.) Meikle & Verdc.,Rhynchosia hirta (Andrews) Meikle & Verdc.,SPECIES,Fabaceae,Rhynchosia hirta,100,EXACT
Fabaceae,Rhynchosia,Rhynchosia minima (L.) DC. var. prostrata ,(Harv.) Meikle,Rhynchosia minima (L.) DC.,SPECIES,Fabaceae,Rhynchosia minima,100,EXACT
Fabaceae,Rhynchosia,Rhynchosia nyasica ,Bak.,Rhynchosia nyasica Baker,SPECIES,Fabaceae,Rhynchosia nyasica,100,EXACT
Fabaceae,Rhynchosia,Rhynchosia pycnostachya ,(DC.) Meikle,Rhynchosia pycnostachya (DC.) Meikle,SPECIES,Fabaceae,Rhynchosia pycnostachya,100,EXACT
Fabaceae,Rhynchosia,Rhynchosia sublobata ,(Schum. & Thonn.) Meikle,Rhynchosia sublobata (Schum.) Meikle,SPECIES,Fabaceae,Rhynchosia sublobata,100,EXACT
Fabaceae,Rhynchosia,Rhynchosia viscosa (Roth) DC. subsp. violacea ,(Hiern) Verdc.,Rhynchosia viscosa (Roth) DC.,SPECIES,Fabaceae,Rhynchosia viscosa,100,EXACT
Fabaceae,Samanea ,Samanea saman ,(Jacq.) Merrill,Samanea saman (Jacq.) Merr.,SPECIES,Asteraceae,Samanea saman,100,EXACT
Fabaceae,Schrankia,Schrankia leptocarpa, DC.,Schrankia leptocarpa DC.,SPECIES,Fabaceae,Schrankia leptocarpa,100,EXACT
Fabaceae,Senna ,Senna hirsuta, (L.) Irwin & Barneby,Senna hirsuta (L.) H.S.Irwin & Barneby,SPECIES,Fabaceae,Senna hirsuta,100,EXACT
Fabaceae,Senna ,Senna obtusifolia , (L.) Irwin & Barneby,Senna obtusifolia (L.) H.S.Irwin & Barneby,SPECIES,Fabaceae,Senna obtusifolia,100,EXACT
Fabaceae,Senna ,Senna occidentalis ,(L.) Link,Senna occidentalis (L.) Link,SPECIES,Fabaceae,Senna occidentalis,100,EXACT
Fabaceae,Senna ,Senna siamea ,(Lam.) Irwin & Barneby,Senna siamea (Lam.) H.S.Irwin & Barneby,SPECIES,Fabaceae,Senna siamea,100,EXACT
Fabaceae,Sesbania ,Sesbania pachycarpa ,DC.,Sesbania pachycarpa DC.,SPECIES,Fabaceae,Sesbania pachycarpa,100,EXACT
Fabaceae,Sesbania ,Sesbania sericea ,(Willd.) Link,Sesbania sericea (Willd.) Link,SPECIES,Fabaceae,Sesbania sericea,100,EXACT
Fabaceae,Sesbania ,Sesbania sesban (L.) Merrill subsp. punctata ,(DC.) Gillett,Sesbania sesban (L.) Merr.,SPECIES,Fabaceae,Sesbania sesban,100,EXACT
Fabaceae,Sesbania ,Sesbania sudanica Gillett subsp. occidentalis ,Gillett,Sesbania sudanica J.B.Gillett,SPECIES,Fabaceae,Sesbania sudanica,100,EXACT
Fabaceae,Sophora,Sophora occidentalis ,L.,Sophora occidentalis sensu R.O.Williams,SPECIES,Fabaceae,Sophora occidentalis,100,EXACT
Fabaceae,Sphenostylis,Sphenostylis stenocarpa,(Hochst ex A.Rich)Harms,Sphenostylis stenocarpa (A.Rich.) Harms,SPECIES,Fabaceae,Sphenostylis stenocarpa,100,EXACT
Fabaceae,Sphenostylis ,Sphenostylis holosericea ,(Welw. ex Baker) Harms,Sphenostylis holosericea (Baker) Harms,SPECIES,Fabaceae,Sphenostylis holosericea,100,EXACT
Fabaceae,Sphenostylis ,Sphenostylis schweinfurthii ,Harms,Sphenostylis schweinfurthii Harms,SPECIES,Fabaceae,Sphenostylis schweinfurthii,100,EXACT
Fabaceae,Stylosanthes,Stylosanthes erecta ,P.Beauv.,Stylosanthes erecta P.Beauv.,SPECIES,Fabaceae,Stylosanthes erecta,100,EXACT
Fabaceae,Stylosanthes,Stylosanthes fruticosa ,(Retz.) Alston,Stylosanthes fruticosa (Retz.) Alston,SPECIES,Fabaceae,Stylosanthes fruticosa,100,EXACT
Fabaceae,Stylosanthes,Stylosanthes guianensis ,(Aubl.) Sw.,Stylosanthes guianensis (Aubl.) Sw.,SPECIES,Fabaceae,Stylosanthes guianensis,100,EXACT
Fabaceae,Swartzia,Swartzia madagascariensis ,Desv.,Swartzia madagascariensis Desv.,SPECIES,Fabaceae,Swartzia madagascariensis,100,EXACT
Fabaceae,Tamarindus ,Tamarindus indica ,L.,Tamarindus indica L.,SPECIES,Fabaceae,Tamarindus indica,100,EXACT
Fabaceae,Tephrosia,Tephrosia bracteolata ,Guill. & Perr.,Tephrosia bracteolata Guill. & Perr.,SPECIES,Fabaceae,Tephrosia bracteolata,100,EXACT
Fabaceae,Tephrosia,Tephrosia elegans ,Schum.,Tephrosia elegans Schum.,SPECIES,Fabaceae,Tephrosia elegans,100,EXACT
Fabaceae,Tephrosia,Tephrosia flexuosa ,G. Don,Tephrosia flexuosa G.Don,SPECIES,Fabaceae,Tephrosia flexuosa,100,EXACT
Fabaceae,Tephrosia,Tephrosia mossiensis ,A. Chev.,Tephrosia mossiensis A.Chev.,SPECIES,Fabaceae,Tephrosia mossiensis,100,EXACT
Fabaceae,Tephrosia,Tephrosia nana ,Kotschy ex Schweinf.,Tephrosia nana Schweinf.,SPECIES,Fabaceae,Tephrosia nana,100,EXACT
Fabaceae,Tephrosia,Tephrosia pedicellata ,Baker,Tephrosia pedicellata Baker,SPECIES,Fabaceae,Tephrosia pedicellata,100,EXACT
Fabaceae,Tephrosia,Tephrosia pumila ,(Lam.) Pers.,Tephrosia pumila (Lam.) Pers.,SPECIES,Fabaceae,Tephrosia pumila,100,EXACT
Fabaceae,Tephrosia,Tephrosia purpurea ,(L.) Pers.,Tephrosia purpurea (L.) Pers.,SPECIES,Fabaceae,Tephrosia purpurea,100,EXACT
Fabaceae,Tephrosia ,Tephrosia linearis ,(Willd.)Pers.,Tephrosia linearis (Willd.) Pers.,SPECIES,Fabaceae,Tephrosia linearis,100,EXACT
Fabaceae,Tephrosia ,Tephrosia villosa,(L.) Pers.,Tephrosia villosa (L.) Pers.,SPECIES,Fabaceae,Tephrosia villosa,100,EXACT
Fabaceae,Teramnus ,Teramnus andongensis ,(Welw. ex Baker) Bak. f.,Teramnus andongensis (Baker) Baker f.,SPECIES,Fabaceae,Teramnus andongensis,100,EXACT
Fabaceae,Teramnus ,Teramnus buettneri ,(Harms) Bak. f.,Teramnus buettneri (Harms) Baker f.,SPECIES,Fabaceae,Teramnus buettneri,100,EXACT
Fabaceae,Teramnus ,Teramnus labialis ,(L.f.) Spreng.,Teramnus labialis (L.f.) Spreng.,SPECIES,Fabaceae,Teramnus labialis,100,EXACT
Fabaceae,Teramnus ,Teramnus micans ,(Welw. ex Baker) Baker f.,Teramnus micans (Baker) Baker f.,SPECIES,Fabaceae,Teramnus micans,100,EXACT
Fabaceae,Tetrapleura ,Tetrapleura tetraptera ,(Schum.& Thonn.) Taub.,Tetrapleura tetraptera (Schum. & Thonn.) Taub.,SPECIES,Fabaceae,Tetrapleura tetraptera,100,EXACT
Fabaceae,Uraria ,Uraria picta ,(Jacq.) DC.,Uraria picta (Jacq.) DC.,SPECIES,Fabaceae,Uraria picta,100,EXACT
Fabaceae,Vigna,Vigna filicaulis,Hepper,Vigna filicaulis Hepper,SPECIES,Fabaceae,Vigna filicaulis,100,EXACT
Fabaceae,Vigna ,Vigna ambacensis ,Welw. ex Baker,Vigna ambacensis Baker,SPECIES,Fabaceae,Vigna ambacensis,100,EXACT
Fabaceae,Vigna ,Vigna desmodioides, Wilczek,Vigna desmodioides R.Wilczek,SPECIES,Fabaceae,Vigna desmodioides,100,EXACT
Fabaceae,Vigna ,Vigna marina ,(Burm.) Merr.,Vigna marina (Burm.) Merr.,SPECIES,Fabaceae,Vigna marina,100,EXACT
Fabaceae,Vigna ,Vigna multinervis ,Hutch. & Dalziel,Vigna multinervis Hutch. & Dalziel,SPECIES,Fabaceae,Vigna multinervis,100,EXACT
Fabaceae,Vigna ,Vigna racemosa ,(G. Don) Hutch. & Dalziel,Vigna racemosa (G.Don) Hutch. & Dalziel,SPECIES,Fabaceae,Vigna racemosa,100,EXACT
Fabaceae,Vigna ,Vigna reticulata ,Hook.f.,Vigna reticulata Hook.f.,SPECIES,Fabaceae,Vigna reticulata,100,EXACT
Fabaceae,Vigna ,Vigna sinensis (L.) Endl. var. textilis,A. Chev.,Vigna sinensis (L.) Savi ex Hausskn.,SPECIES,Fabaceae,Vigna sinensis,100,EXACT
Fabaceae,Vigna ,Vigna subterranea, (L.) Verdc.,Vigna subterranea (L.) Verdc.,SPECIES,Fabaceae,Vigna subterranea,100,EXACT
Fabaceae,Vigna ,Vigna unguiculata (L.) Walp. subsp. dekindtiana ,(Harms) Verdc.,Vigna unguiculata (L.) Walp.,SPECIES,Fabaceae,Vigna unguiculata,100,EXACT
Fabaceae,Vigna ,Vigna unguiculata (L.) Walp. subsp. unguiculata,,Vigna unguiculata (L.) Walp.,SPECIES,Fabaceae,Vigna unguiculata,100,EXACT
Fabaceae,Vigna ,Vigna vexillata (L.) A. Rich. var. vexillata,,Vigna vexillata (L.) A.Rich.,SPECIES,Fabaceae,Vigna vexillata,100,EXACT
Fabaceae,Xeroderris,Xeroderris stuhlmannii ,(Taub.) Mendoça & E.P. Sousa,Xeroderris stuhlmannii (Taub.) Mendonca & Sousa,SPECIES,Fabaceae,Xeroderris stuhlmannii,100,EXACT
Fabaceae,Zornia,Zornia durumuensis ,De Wild.,Zornia durumuensis De Wild.,SPECIES,Fabaceae,Zornia durumuensis,100,EXACT
Fabaceae,Zornia,Zornia glochidiata ,Reichb. ex DC.,Zornia glochidiata DC.,SPECIES,Fabaceae,Zornia glochidiata,100,EXACT
Fabaceae,Zornia,Zornia latifolia ,Sm.,Zornia latifolia Sm.,SPECIES,Fabaceae,Zornia latifolia,100,EXACT
